Sale_ID,Date,Store_ID,Product_ID,Customer_ID,Quantity,Price,Total Price,Discount_Percent,Discount_Amount,Total Revenue,Region,Channel,Payment_Mode
SALE00223,10/16/2023,STORE050,PROD0282,CUST0627,5,3054.93,15274.65,5,763.7325,14510.9175,East,In-Store,Card
SALE00224,10/16/2022,STORE039,PROD0008,CUST0039,3,3019.14,9057.42,0,0,9057.42,East,Online,Cash
SALE00225,5/6/2024,STORE013,PROD0050,CUST0954,4,2187.08,8748.32,5,437.416,8310.904,South,Online,Cash
SALE00226,1/24/2023,STORE026,PROD0058,CUST0287,5,3971.53,19857.65,5,992.8825,18864.7675,South,In-Store,UPI
SALE00227,9/24/2023,STORE046,PROD0223,CUST0464,4,2595.45,10381.8,15,1557.27,8824.53,North,Online,Card
SALE00228,5/9/2023,STORE016,PROD0067,CUST0688,4,3444.13,13776.52,5,688.826,13087.694,South,In-Store,Card
SALE00229,8/21/2024,STORE019,PROD0055,CUST0229,1,4302.58,4302.58,10,430.258,3872.322,East,Online,Card
SALE00230,6/26/2023,STORE031,PROD0134,CUST0132,4,840.34,3361.36,10,336.136,3025.224,South,In-Store,Cash
SALE00231,2/3/2023,STORE016,PROD0180,CUST0360,1,3544.39,3544.39,10,354.439,3189.951,South,In-Store,Card
SALE00232,7/27/2023,STORE021,PROD0200,CUST0314,4,3445.06,13780.24,20,2756.048,11024.192,East,Online,Card
SALE00233,11/26/2023,STORE030,PROD0254,CUST0037,1,1643.39,1643.39,20,328.678,1314.712,West,In-Store,Card
SALE00234,4/2/2024,STORE049,PROD0058,CUST0413,2,3881.27,7762.54,20,1552.508,6210.032,East,Online,Card
SALE00235,11/14/2023,STORE032,PROD0189,CUST0887,1,3461.11,3461.11,15,519.1665,2941.9435,West,In-Store,Card
SALE00236,10/14/2022,STORE047,PROD0113,CUST0410,5,2259.28,11296.4,10,1129.64,10166.76,South,In-Store,Card
SALE00237,9/5/2023,STORE050,PROD0070,CUST0773,4,1689.08,6756.32,20,1351.264,5405.056,East,In-Store,UPI
SALE00238,9/6/2023,STORE037,PROD0062,CUST0744,5,1998.2,9991,15,1498.65,8492.35,West,Online,Cash
SALE00239,5/3/2024,STORE030,PROD0249,CUST0381,3,3224.34,9673.02,20,1934.604,7738.416,West,In-Store,UPI
SALE00240,6/28/2023,STORE005,PROD0155,CUST0145,1,2195.95,2195.95,20,439.19,1756.76,North,Online,UPI
SALE00241,12/16/2022,STORE031,PROD0298,CUST0349,1,862.93,862.93,20,172.586,690.344,South,In-Store,Card
SALE00242,8/14/2022,STORE009,PROD0221,CUST0373,2,3929.17,7858.34,5,392.917,7465.423,East,Online,Cash
SALE00243,4/25/2024,STORE014,PROD0004,CUST0415,3,3360.34,10081.02,5,504.051,9576.969,South,In-Store,UPI
SALE00244,5/8/2022,STORE014,PROD0237,CUST0136,5,5103.19,25515.95,5,1275.7975,24240.1525,South,Online,UPI
SALE00245,9/6/2024,STORE045,PROD0010,CUST0193,3,3888.81,11666.43,20,2333.286,9333.144,North,In-Store,Cash
SALE00246,12/27/2024,STORE047,PROD0261,CUST0963,2,1728.36,3456.72,10,345.672,3111.048,South,In-Store,UPI
SALE00247,1/29/2023,STORE018,PROD0106,CUST0593,3,4407.14,13221.42,5,661.071,12560.349,North,In-Store,UPI
SALE00248,9/2/2023,STORE012,PROD0217,CUST0214,3,1507.65,4522.95,10,452.295,4070.655,South,Online,UPI
SALE00249,12/16/2023,STORE048,PROD0165,CUST0497,4,442.19,1768.76,20,353.752,1415.008,North,In-Store,Cash
SALE00250,2/17/2024,STORE020,PROD0268,CUST0307,1,2365.8,2365.8,15,354.87,2010.93,West,In-Store,Card
SALE00251,6/11/2022,STORE042,PROD0039,CUST0751,3,2148.47,6445.41,10,644.541,5800.869,North,In-Store,UPI
SALE00252,3/15/2023,STORE011,PROD0221,CUST0985,3,4549.79,13649.37,5,682.4685,12966.9015,North,In-Store,UPI
SALE00253,5/6/2023,STORE038,PROD0282,CUST0122,3,2798.8,8396.4,5,419.82,7976.58,East,Online,UPI
SALE00254,4/22/2023,STORE002,PROD0201,CUST0547,5,570.57,2852.85,0,0,2852.85,East,Online,Cash
SALE00255,7/25/2022,STORE001,PROD0210,CUST0251,3,3529.58,10588.74,5,529.437,10059.303,North,Online,UPI
SALE00256,9/1/2024,STORE048,PROD0226,CUST0566,2,652.79,1305.58,15,195.837,1109.743,North,Online,Cash
SALE00257,5/2/2022,STORE020,PROD0122,CUST0552,3,987.73,2963.19,0,0,2963.19,West,Online,UPI
SALE00258,12/25/2022,STORE049,PROD0151,CUST0702,1,4680.18,4680.18,15,702.027,3978.153,East,Online,Card
SALE00259,1/17/2023,STORE008,PROD0004,CUST0146,4,3612.55,14450.2,10,1445.02,13005.18,South,Online,Card
SALE00260,8/8/2022,STORE004,PROD0070,CUST0136,3,1559.06,4677.18,10,467.718,4209.462,East,In-Store,Cash
SALE00261,10/2/2022,STORE017,PROD0008,CUST0567,5,3064.72,15323.6,20,3064.72,12258.88,North,In-Store,Cash
SALE00262,11/9/2023,STORE016,PROD0158,CUST0422,2,3590.52,7181.04,5,359.052,6821.988,South,In-Store,UPI
SALE00263,1/29/2022,STORE043,PROD0126,CUST0916,3,2370.64,7111.92,10,711.192,6400.728,East,In-Store,UPI
SALE00264,4/10/2024,STORE008,PROD0150,CUST0773,2,2819.95,5639.9,15,845.985,4793.915,South,In-Store,Card
SALE00265,1/14/2023,STORE002,PROD0194,CUST0546,4,285.9,1143.6,5,57.18,1086.42,East,In-Store,Cash
SALE00266,2/25/2024,STORE047,PROD0239,CUST0016,2,1995.05,3990.1,5,199.505,3790.595,South,In-Store,Cash
SALE00267,1/24/2022,STORE034,PROD0069,CUST0341,3,3112.34,9337.02,10,933.702,8403.318,North,In-Store,UPI
SALE00268,8/31/2022,STORE045,PROD0068,CUST0720,2,3448.33,6896.66,15,1034.499,5862.161,North,In-Store,Card
SALE00269,9/29/2023,STORE011,PROD0248,CUST0117,4,3546.09,14184.36,0,0,14184.36,North,In-Store,Cash
SALE00270,10/1/2022,STORE037,PROD0287,CUST0644,5,3534.89,17674.45,15,2651.1675,15023.2825,West,Online,Cash
SALE00271,8/22/2024,STORE011,PROD0252,CUST0325,5,1101.34,5506.7,20,1101.34,4405.36,North,Online,Card
SALE00272,6/17/2022,STORE018,PROD0065,CUST0880,5,4640.05,23200.25,20,4640.05,18560.2,North,In-Store,UPI
SALE00273,8/18/2022,STORE035,PROD0020,CUST0739,3,1278.34,3835.02,0,0,3835.02,North,Online,UPI
SALE00274,11/3/2023,STORE020,PROD0166,CUST0319,5,2398.25,11991.25,20,2398.25,9593,West,In-Store,Card
SALE00275,9/28/2024,STORE020,PROD0296,CUST0477,2,516.3,1032.6,0,0,1032.6,West,In-Store,Card
SALE00276,4/30/2024,STORE012,PROD0169,CUST0362,4,1386.29,5545.16,15,831.774,4713.386,South,Online,UPI
SALE00277,9/24/2023,STORE023,PROD0178,CUST0627,4,2907.92,11631.68,0,0,11631.68,South,In-Store,Cash
SALE00278,5/30/2022,STORE006,PROD0127,CUST0106,1,4505.35,4505.35,0,0,4505.35,North,In-Store,Cash
SALE00279,5/4/2022,STORE013,PROD0047,CUST0526,1,4612.03,4612.03,0,0,4612.03,South,In-Store,Card
SALE00280,10/5/2022,STORE001,PROD0173,CUST0411,3,3311.06,9933.18,15,1489.977,8443.203,North,In-Store,Cash
SALE00281,2/13/2024,STORE041,PROD0296,CUST0484,4,531.41,2125.64,15,318.846,1806.794,East,Online,UPI
SALE00282,12/14/2023,STORE026,PROD0170,CUST0306,5,3878.14,19390.7,0,0,19390.7,South,Online,UPI
SALE00283,4/2/2023,STORE031,PROD0151,CUST0211,4,4347.85,17391.4,0,0,17391.4,South,Online,Cash
SALE00284,5/18/2024,STORE014,PROD0236,CUST0793,4,2833.43,11333.72,20,2266.744,9066.976,South,In-Store,Card
SALE00285,11/14/2022,STORE003,PROD0013,CUST0945,2,130.8,261.6,10,26.16,235.44,South,Online,UPI
SALE00286,5/8/2024,STORE008,PROD0241,CUST0938,1,1484.93,1484.93,20,296.986,1187.944,South,Online,Card
SALE00287,3/10/2022,STORE038,PROD0195,CUST0490,2,2698.63,5397.26,15,809.589,4587.671,East,Online,Card
SALE00288,4/25/2023,STORE017,PROD0209,CUST0845,1,4569.89,4569.89,20,913.978,3655.912,North,Online,Card
SALE00289,8/16/2023,STORE039,PROD0011,CUST0839,2,1181.08,2362.16,5,118.108,2244.052,East,In-Store,UPI
SALE00290,10/19/2023,STORE005,PROD0179,CUST0739,5,1561.31,7806.55,5,390.3275,7416.2225,North,In-Store,Card
SALE00291,9/8/2023,STORE025,PROD0236,CUST0660,5,2585.63,12928.15,10,1292.815,11635.335,North,Online,UPI
SALE00292,12/25/2022,STORE049,PROD0212,CUST0607,5,946.9,4734.5,15,710.175,4024.325,East,In-Store,Card
SALE00293,2/20/2024,STORE003,PROD0050,CUST0909,3,2218.64,6655.92,20,1331.184,5324.736,South,In-Store,UPI
SALE00294,9/7/2023,STORE010,PROD0042,CUST0505,4,3391.22,13564.88,15,2034.732,11530.148,East,Online,UPI
SALE00295,4/7/2023,STORE027,PROD0167,CUST0416,4,4430.88,17723.52,10,1772.352,15951.168,North,Online,Cash
SALE00296,5/3/2024,STORE032,PROD0226,CUST0704,1,673.47,673.47,20,134.694,538.776,West,Online,Cash
SALE00297,11/8/2023,STORE002,PROD0026,CUST0762,2,2785.5,5571,0,0,5571,East,In-Store,Cash
SALE00298,1/26/2023,STORE021,PROD0099,CUST0251,1,2328.76,2328.76,0,0,2328.76,East,In-Store,Cash
SALE00299,5/30/2022,STORE008,PROD0247,CUST0491,5,3427.28,17136.4,5,856.82,16279.58,South,Online,Cash
SALE00300,11/13/2023,STORE003,PROD0264,CUST0261,2,4351.59,8703.18,10,870.318,7832.862,South,Online,Card
SALE00301,8/29/2022,STORE013,PROD0181,CUST0072,2,3789.31,7578.62,15,1136.793,6441.827,South,Online,UPI
SALE00302,3/23/2024,STORE031,PROD0231,CUST0299,5,3195.55,15977.75,5,798.8875,15178.8625,South,In-Store,Cash
SALE00303,1/6/2024,STORE007,PROD0222,CUST0686,4,1457.8,5831.2,10,583.12,5248.08,South,In-Store,Cash
SALE00304,8/12/2024,STORE030,PROD0209,CUST0834,5,5017.86,25089.3,0,0,25089.3,West,In-Store,Cash
SALE00305,4/27/2024,STORE035,PROD0276,CUST0404,2,936.97,1873.94,0,0,1873.94,North,Online,UPI
SALE00306,5/5/2024,STORE009,PROD0013,CUST0618,2,119.08,238.16,10,23.816,214.344,East,Online,Card
SALE00307,5/19/2023,STORE021,PROD0026,CUST0328,3,2770.87,8312.61,15,1246.8915,7065.7185,East,In-Store,Cash
SALE00308,10/1/2024,STORE023,PROD0039,CUST0771,4,2585.75,10343,15,1551.45,8791.55,South,Online,UPI
SALE00309,9/27/2024,STORE043,PROD0116,CUST0818,3,2230.43,6691.29,5,334.5645,6356.7255,East,Online,UPI
SALE00310,6/2/2022,STORE035,PROD0102,CUST0904,1,1310.81,1310.81,0,0,1310.81,North,Online,Cash
SALE00311,4/19/2023,STORE039,PROD0256,CUST0940,2,2783.2,5566.4,0,0,5566.4,East,Online,Card
SALE00312,2/4/2024,STORE010,PROD0038,CUST0619,2,3676.93,7353.86,0,0,7353.86,East,In-Store,UPI
SALE00313,12/25/2024,STORE011,PROD0197,CUST0789,4,1454.49,5817.96,20,1163.592,4654.368,North,In-Store,Card
SALE00314,7/17/2023,STORE011,PROD0177,CUST0905,1,4485.83,4485.83,20,897.166,3588.664,North,In-Store,Card
SALE00315,5/31/2024,STORE004,PROD0179,CUST0260,5,1573.34,7866.7,5,393.335,7473.365,East,Online,Card
SALE00316,1/29/2023,STORE003,PROD0094,CUST0470,5,4325.04,21625.2,20,4325.04,17300.16,South,In-Store,Cash
SALE00317,6/11/2022,STORE034,PROD0243,CUST0716,3,2737.38,8212.14,10,821.214,7390.926,North,In-Store,Cash
SALE00318,4/8/2023,STORE022,PROD0109,CUST0767,5,2601.41,13007.05,10,1300.705,11706.345,West,Online,UPI
SALE00319,2/16/2024,STORE044,PROD0017,CUST0459,1,1607.09,1607.09,15,241.0635,1366.0265,South,In-Store,Card
SALE00320,6/19/2022,STORE032,PROD0189,CUST0750,1,3883.43,3883.43,15,582.5145,3300.9155,West,In-Store,UPI
SALE00321,7/15/2022,STORE041,PROD0099,CUST0406,3,2342.74,7028.22,20,1405.644,5622.576,East,Online,Card
SALE00322,8/31/2024,STORE023,PROD0069,CUST0416,2,3500.79,7001.58,10,700.158,6301.422,South,Online,Card
SALE00323,3/9/2022,STORE024,PROD0256,CUST0030,3,2812.77,8438.31,5,421.9155,8016.3945,East,In-Store,Card
SALE00324,3/26/2024,STORE030,PROD0258,CUST0114,2,3770.72,7541.44,0,0,7541.44,West,In-Store,Card
SALE00325,3/7/2024,STORE027,PROD0072,CUST0221,5,4163.73,20818.65,20,4163.73,16654.92,North,In-Store,Cash
SALE00326,6/10/2022,STORE044,PROD0154,CUST0416,2,311.85,623.7,20,124.74,498.96,South,In-Store,Card
SALE00327,6/5/2022,STORE020,PROD0070,CUST0738,1,1518.8,1518.8,10,151.88,1366.92,West,In-Store,Cash
SALE00328,7/11/2024,STORE033,PROD0112,CUST0831,1,4050.45,4050.45,15,607.5675,3442.8825,South,Online,Cash
SALE00329,6/3/2024,STORE005,PROD0300,CUST0987,5,1873.19,9365.95,5,468.2975,8897.6525,North,In-Store,Card
SALE00330,5/20/2023,STORE021,PROD0117,CUST0397,5,350.48,1752.4,0,0,1752.4,East,Online,Cash
SALE00331,11/12/2022,STORE025,PROD0031,CUST0152,2,1915.52,3831.04,15,574.656,3256.384,North,In-Store,Cash
SALE00332,9/24/2023,STORE003,PROD0088,CUST0110,1,3763.68,3763.68,15,564.552,3199.128,South,In-Store,Cash
SALE00333,1/19/2023,STORE030,PROD0160,CUST0315,1,686.82,686.82,15,103.023,583.797,West,In-Store,UPI
SALE00334,7/31/2022,STORE037,PROD0142,CUST0106,5,1169.63,5848.15,0,0,5848.15,West,Online,Cash
SALE00335,10/27/2023,STORE019,PROD0081,CUST0909,5,2787.83,13939.15,15,2090.8725,11848.2775,East,Online,Cash
SALE00336,6/23/2022,STORE015,PROD0149,CUST0658,4,4175.73,16702.92,20,3340.584,13362.336,East,Online,UPI
SALE00337,2/19/2024,STORE013,PROD0284,CUST0148,5,3823.02,19115.1,5,955.755,18159.345,South,Online,Cash
SALE00338,10/26/2022,STORE011,PROD0298,CUST0124,3,809.44,2428.32,0,0,2428.32,North,Online,Cash
SALE00339,9/18/2024,STORE007,PROD0028,CUST0812,3,1197.5,3592.5,0,0,3592.5,South,In-Store,Cash
SALE00340,10/12/2024,STORE025,PROD0199,CUST0138,2,4703.75,9407.5,20,1881.5,7526,North,Online,Cash
SALE00341,1/14/2022,STORE042,PROD0227,CUST0675,1,903.9,903.9,15,135.585,768.315,North,In-Store,UPI
SALE00342,11/6/2023,STORE033,PROD0204,CUST0647,4,4001.86,16007.44,15,2401.116,13606.324,South,In-Store,Cash
SALE00343,10/19/2023,STORE012,PROD0273,CUST0120,5,4148.43,20742.15,20,4148.43,16593.72,South,Online,Cash
SALE00344,3/26/2024,STORE026,PROD0115,CUST0321,3,1717.68,5153.04,10,515.304,4637.736,South,In-Store,UPI
SALE00345,5/12/2023,STORE043,PROD0201,CUST0381,4,660.17,2640.68,10,264.068,2376.612,East,In-Store,Cash
SALE00346,2/14/2023,STORE012,PROD0095,CUST0140,4,3577.4,14309.6,20,2861.92,11447.68,South,Online,UPI
SALE00347,8/3/2024,STORE014,PROD0110,CUST0187,5,4240.83,21204.15,5,1060.2075,20143.9425,South,In-Store,Cash
SALE00348,4/17/2024,STORE030,PROD0133,CUST0331,1,4613.45,4613.45,15,692.0175,3921.4325,West,Online,UPI
SALE00349,11/12/2022,STORE044,PROD0003,CUST0509,3,743.3,2229.9,15,334.485,1895.415,South,In-Store,Card
SALE00350,9/8/2024,STORE025,PROD0224,CUST0472,4,5389.27,21557.08,20,4311.416,17245.664,North,In-Store,UPI
SALE00351,5/6/2024,STORE040,PROD0025,CUST0772,5,4814.66,24073.3,20,4814.66,19258.64,North,Online,Cash
SALE00352,6/24/2022,STORE031,PROD0292,CUST0470,5,1296.17,6480.85,0,0,6480.85,South,Online,UPI
SALE00353,4/1/2022,STORE005,PROD0009,CUST0790,3,1002.61,3007.83,20,601.566,2406.264,North,In-Store,Cash
SALE00354,7/21/2022,STORE036,PROD0181,CUST0313,4,3195.36,12781.44,10,1278.144,11503.296,South,Online,UPI
SALE00355,3/29/2023,STORE037,PROD0113,CUST0636,5,2118.88,10594.4,15,1589.16,9005.24,West,In-Store,Cash
SALE00356,10/21/2024,STORE026,PROD0073,CUST0489,4,5127.09,20508.36,5,1025.418,19482.942,South,In-Store,Card
SALE00357,5/1/2024,STORE035,PROD0098,CUST0090,4,1777.14,7108.56,0,0,7108.56,North,Online,UPI
SALE00358,12/4/2023,STORE049,PROD0147,CUST0452,2,2620.54,5241.08,15,786.162,4454.918,East,Online,UPI
SALE00359,7/19/2022,STORE018,PROD0105,CUST0640,4,417.21,1668.84,15,250.326,1418.514,North,In-Store,Cash
SALE00360,8/24/2022,STORE036,PROD0300,CUST0720,1,1652.56,1652.56,0,0,1652.56,South,In-Store,UPI
SALE00361,12/3/2022,STORE013,PROD0072,CUST0937,1,4547.27,4547.27,5,227.3635,4319.9065,South,Online,UPI
SALE00362,5/23/2024,STORE049,PROD0225,CUST0664,2,1664.4,3328.8,15,499.32,2829.48,East,Online,Cash
SALE00363,6/4/2024,STORE049,PROD0235,CUST0916,2,2481.54,4963.08,15,744.462,4218.618,East,Online,UPI
SALE00364,7/9/2024,STORE015,PROD0041,CUST0448,5,3738.01,18690.05,20,3738.01,14952.04,East,In-Store,Cash
SALE00365,2/26/2023,STORE038,PROD0184,CUST0345,1,363.2,363.2,10,36.32,326.88,East,Online,UPI
SALE00366,1/18/2023,STORE006,PROD0168,CUST0747,1,4672.49,4672.49,10,467.249,4205.241,North,In-Store,Card
SALE00367,9/29/2024,STORE024,PROD0068,CUST0203,4,3487.5,13950,20,2790,11160,East,In-Store,UPI
SALE00368,8/22/2022,STORE001,PROD0296,CUST0686,4,505.85,2023.4,10,202.34,1821.06,North,In-Store,Cash
SALE00369,9/2/2023,STORE027,PROD0042,CUST0476,5,3228.35,16141.75,20,3228.35,12913.4,North,Online,UPI
SALE00370,5/4/2023,STORE003,PROD0184,CUST0294,2,335.87,671.74,10,67.174,604.566,South,Online,Card
SALE00371,11/12/2024,STORE035,PROD0272,CUST0573,3,3442.92,10328.76,15,1549.314,8779.446,North,In-Store,UPI
SALE00372,5/16/2024,STORE040,PROD0117,CUST0305,2,370.91,741.82,5,37.091,704.729,North,In-Store,UPI
SALE00373,12/21/2022,STORE047,PROD0291,CUST0103,5,2757.06,13785.3,20,2757.06,11028.24,South,Online,Cash
SALE00374,10/7/2023,STORE004,PROD0212,CUST0295,3,816.76,2450.28,15,367.542,2082.738,East,Online,Cash
SALE00375,2/4/2023,STORE009,PROD0280,CUST0058,1,4014.54,4014.54,15,602.181,3412.359,East,In-Store,Cash
SALE00376,6/28/2024,STORE050,PROD0095,CUST0409,4,3614.62,14458.48,15,2168.772,12289.708,East,Online,Card
SALE00377,3/28/2023,STORE019,PROD0290,CUST0088,5,1321.95,6609.75,10,660.975,5948.775,East,Online,Cash
SALE00378,12/11/2022,STORE047,PROD0097,CUST0453,2,5013.66,10027.32,15,1504.098,8523.222,South,In-Store,UPI
SALE00379,8/22/2022,STORE025,PROD0260,CUST0617,5,3093.51,15467.55,10,1546.755,13920.795,North,In-Store,UPI
SALE00380,6/22/2024,STORE009,PROD0106,CUST0718,1,4536.45,4536.45,20,907.29,3629.16,East,Online,Cash
SALE00381,5/22/2023,STORE028,PROD0258,CUST0871,1,3881.13,3881.13,10,388.113,3493.017,South,Online,Cash
SALE00382,6/28/2022,STORE028,PROD0053,CUST0123,3,2764.37,8293.11,15,1243.9665,7049.1435,South,Online,Card
SALE00383,12/20/2023,STORE042,PROD0185,CUST0939,2,2310.71,4621.42,20,924.284,3697.136,North,In-Store,Card
SALE00384,2/28/2023,STORE048,PROD0091,CUST0554,5,4397.59,21987.95,5,1099.3975,20888.5525,North,Online,UPI
SALE00385,12/11/2022,STORE035,PROD0026,CUST1000,3,2947.94,8843.82,10,884.382,7959.438,North,In-Store,Cash
SALE00386,11/19/2024,STORE026,PROD0006,CUST0392,5,243.84,1219.2,0,0,1219.2,South,Online,Cash
SALE00387,9/17/2022,STORE042,PROD0052,CUST0575,1,861.43,861.43,5,43.0715,818.3585,North,Online,Card
SALE00388,3/15/2024,STORE048,PROD0229,CUST0660,3,2375.82,7127.46,15,1069.119,6058.341,North,Online,UPI
SALE00389,2/8/2024,STORE009,PROD0142,CUST0220,3,1196.55,3589.65,15,538.4475,3051.2025,East,Online,UPI
SALE00390,7/24/2023,STORE026,PROD0290,CUST0663,1,1430.49,1430.49,10,143.049,1287.441,South,In-Store,Cash
SALE00391,7/10/2022,STORE020,PROD0161,CUST0089,3,1595.72,4787.16,15,718.074,4069.086,West,In-Store,Card
SALE00392,5/29/2024,STORE028,PROD0063,CUST0048,5,4879.09,24395.45,5,1219.7725,23175.6775,South,In-Store,Cash
SALE00393,11/23/2023,STORE002,PROD0166,CUST0266,3,2748.19,8244.57,20,1648.914,6595.656,East,Online,UPI
SALE00394,4/10/2022,STORE042,PROD0249,CUST0278,4,3295.69,13182.76,0,0,13182.76,North,Online,UPI
SALE00395,11/20/2022,STORE028,PROD0284,CUST0172,4,3697.51,14790.04,15,2218.506,12571.534,South,In-Store,Card
SALE00396,9/28/2022,STORE021,PROD0158,CUST0116,4,3180.33,12721.32,10,1272.132,11449.188,East,Online,Cash
SALE00397,5/28/2023,STORE027,PROD0138,CUST0553,1,3621.92,3621.92,0,0,3621.92,North,In-Store,UPI
SALE00398,9/18/2023,STORE022,PROD0105,CUST0565,2,391.69,783.38,5,39.169,744.211,West,In-Store,UPI
SALE00399,1/3/2022,STORE037,PROD0206,CUST0519,1,4238.7,4238.7,5,211.935,4026.765,West,In-Store,Card
SALE00400,11/29/2024,STORE023,PROD0286,CUST0110,2,2327.79,4655.58,15,698.337,3957.243,South,Online,Card
SALE00401,5/14/2024,STORE018,PROD0275,CUST0925,3,4162.51,12487.53,5,624.3765,11863.1535,North,In-Store,Card
SALE00402,7/29/2022,STORE003,PROD0225,CUST0613,2,1682.34,3364.68,0,0,3364.68,South,In-Store,Cash
SALE00403,9/30/2022,STORE047,PROD0073,CUST0812,3,4509.38,13528.14,5,676.407,12851.733,South,Online,UPI
SALE00404,12/3/2022,STORE039,PROD0184,CUST0054,5,314.61,1573.05,15,235.9575,1337.0925,East,In-Store,UPI
SALE00405,11/7/2022,STORE040,PROD0019,CUST0057,2,4361.66,8723.32,15,1308.498,7414.822,North,In-Store,Card
SALE00406,10/14/2022,STORE039,PROD0211,CUST0928,1,4395.71,4395.71,0,0,4395.71,East,In-Store,Cash
SALE00407,10/14/2022,STORE011,PROD0234,CUST0715,4,3440.49,13761.96,5,688.098,13073.862,North,In-Store,UPI
SALE00408,8/7/2023,STORE050,PROD0165,CUST0780,1,435.86,435.86,0,0,435.86,East,In-Store,Card
SALE00409,1/22/2023,STORE036,PROD0039,CUST0747,5,2415.66,12078.3,15,1811.745,10266.555,South,In-Store,UPI
SALE00410,5/6/2023,STORE050,PROD0117,CUST0700,1,386.18,386.18,15,57.927,328.253,East,In-Store,Card
SALE00411,5/26/2022,STORE028,PROD0256,CUST0951,2,2604.53,5209.06,20,1041.812,4167.248,South,Online,Cash
SALE00412,5/11/2024,STORE014,PROD0011,CUST0892,3,1093.3,3279.9,10,327.99,2951.91,South,Online,Cash
SALE00413,5/19/2022,STORE007,PROD0240,CUST0967,1,4166,4166,0,0,4166,South,In-Store,Card
SALE00414,3/26/2024,STORE035,PROD0059,CUST0861,1,691.14,691.14,20,138.228,552.912,North,In-Store,UPI
SALE00415,5/17/2024,STORE020,PROD0207,CUST0112,5,233.28,1166.4,15,174.96,991.44,West,Online,UPI
SALE00416,11/9/2022,STORE040,PROD0171,CUST0535,5,1594.25,7971.25,10,797.125,7174.125,North,Online,Cash
SALE00417,2/21/2023,STORE011,PROD0285,CUST0748,1,2195.98,2195.98,5,109.799,2086.181,North,In-Store,Cash
SALE00418,5/16/2022,STORE006,PROD0246,CUST0006,5,743.15,3715.75,10,371.575,3344.175,North,In-Store,UPI
SALE00419,6/26/2022,STORE037,PROD0272,CUST0805,2,3021.6,6043.2,15,906.48,5136.72,West,Online,Cash
SALE00420,9/26/2023,STORE040,PROD0088,CUST0254,5,4187.72,20938.6,5,1046.93,19891.67,North,Online,Card
SALE00421,12/2/2022,STORE047,PROD0116,CUST0375,2,2484.67,4969.34,15,745.401,4223.939,South,In-Store,UPI
SALE00422,6/15/2023,STORE014,PROD0159,CUST0196,5,1341.41,6707.05,5,335.3525,6371.6975,South,In-Store,Card
SALE00423,8/30/2022,STORE005,PROD0121,CUST0189,3,665.02,1995.06,0,0,1995.06,North,In-Store,Cash
SALE00424,6/23/2023,STORE042,PROD0261,CUST0688,3,1750.73,5252.19,20,1050.438,4201.752,North,Online,Cash
SALE00425,4/24/2022,STORE050,PROD0075,CUST0078,4,4374.95,17499.8,15,2624.97,14874.83,East,Online,Cash
SALE00426,7/30/2022,STORE028,PROD0090,CUST0803,2,693.41,1386.82,20,277.364,1109.456,South,Online,Card
SALE00427,1/26/2022,STORE048,PROD0156,CUST0252,5,2584.12,12920.6,5,646.03,12274.57,North,Online,Cash
SALE00428,11/4/2022,STORE029,PROD0218,CUST0847,3,4267.22,12801.66,5,640.083,12161.577,East,Online,UPI
SALE00429,5/24/2023,STORE022,PROD0176,CUST0159,4,716.26,2865.04,15,429.756,2435.284,West,In-Store,Cash
SALE00430,9/2/2022,STORE033,PROD0296,CUST0797,1,501.91,501.91,20,100.382,401.528,South,Online,Card
SALE00431,4/5/2022,STORE011,PROD0115,CUST0457,2,1947.82,3895.64,15,584.346,3311.294,North,Online,Cash
SALE00432,9/29/2023,STORE049,PROD0174,CUST0967,3,1652.68,4958.04,10,495.804,4462.236,East,Online,UPI
SALE00433,2/15/2023,STORE017,PROD0234,CUST0570,4,3221.44,12885.76,10,1288.576,11597.184,North,In-Store,UPI
SALE00434,1/25/2024,STORE050,PROD0246,CUST0807,5,686.45,3432.25,20,686.45,2745.8,East,In-Store,Card
SALE00435,5/18/2023,STORE015,PROD0209,CUST0952,5,4903.82,24519.1,5,1225.955,23293.145,East,Online,Cash
SALE00436,12/11/2023,STORE001,PROD0297,CUST0382,1,1167.33,1167.33,0,0,1167.33,North,In-Store,Card
SALE00437,9/22/2023,STORE041,PROD0174,CUST0556,4,1676.34,6705.36,0,0,6705.36,East,Online,UPI
SALE00438,5/3/2022,STORE040,PROD0122,CUST0389,2,1015.47,2030.94,5,101.547,1929.393,North,In-Store,Card
SALE00439,11/30/2024,STORE024,PROD0087,CUST0641,1,563.49,563.49,15,84.5235,478.9665,East,In-Store,Cash
